price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
440000,3,2.5,1650,4929,2,0,0,3,7,1520,130,2007,0,98108,47.5634,-122.298,1520,2287
1.698E+06,4,3.5,3950,6240,2,0,0,3,11,3950,0,2015,0,98112,47.6221,-122.29,2040,6240
935000,2,2.5,1680,977,3,0,0,3,9,1680,0,2009,0,98119,47.632,-122.361,1680,977
641000,5,3.5,3420,6403,2,0,2,3,8,2700,720,2013,0,98065,47.5162,-121.874,2710,6038
452000,3,2.75,2300,5090,2,0,0,3,8,1700,600,2007,0,98106,47.545,-122.36,1530,9100
625000,4,2.75,3010,6854,2,0,2,3,9,2570,440,2012,0,98065,47.5171,-121.876,1830,2952
1.35E+06,4,3.5,4680,12495,2,0,0,3,10,3040,1640,2008,0,98033,47.6984,-122.206,3240,10749
834950,5,3.5,3630,4911,2,0,0,3,9,2790,840,2014,0,98034,47.718,-122.156,3600,4992
1.5E+06,3,3.5,3530,3610,2,0,0,3,10,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610
305000,4,2.5,2280,3800,2,0,0,3,7,2280,0,2006,0,98038,47.3586,-122.036,2630,4045
659000,3,2.5,3090,384634,2,0,0,3,8,3090,0,2007,0,98019,47.7072,-121.927,2200,292645
353000,1,1,550,1279,2,0,0,3,7,550,0,2008,0,98122,47.616,-122.314,1460,1385
535000,4,3.25,2840,4000,2,0,3,3,9,2330,510,2014,0,98108,47.5529,-122.293,2160,4867
999000,4,2.5,3130,10849,2,0,0,3,10,3130,0,2013,0,98033,47.6828,-122.186,2470,9131
375000,3,2.5,1440,1102,3,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434
685000,4,3.5,2840,4637,3,0,0,3,8,2840,0,2008,0,98125,47.7033,-122.321,1730,5279
333000,4,2.5,2623,7184,2,0,0,3,8,2623,0,2012,0,98092,47.259,-122.202,2010,4939
245000,1,1,390,2000,1,0,0,4,6,390,0,1920,0,98103,47.6938,-122.347,1340,5100
1.99995E+06,4,3.25,5640,35006,2,0,2,3,11,4900,740,2015,0,98006,47.5491,-122.104,4920,35033
329950,2,2.25,1260,1032,2,0,0,3,7,1170,90,2008,0,98027,47.5323,-122.072,1240,809
403000,2,1,894,1552,2,0,0,3,7,894,0,2011,0,98115,47.6911,-122.313,1131,1992
559630,4,2.5,3370,4934,2,0,0,3,9,3370,0,2014,0,98038,47.3562,-122.022,2980,5046
344000,3,2.25,1250,871,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158
435000,3,1.5,1180,1231,3,0,0,3,7,1180,0,2008,0,98115,47.6845,-122.315,1280,3360
430000,2,2.5,1520,1588,2,0,0,3,8,1240,280,2007,0,98144,47.5825,-122.313,1660,6000
417000,3,2.5,2000,4500,2,0,0,3,7,2000,0,2010,0,98059,47.4937,-122.149,2230,4501
895950,5,2.75,3180,9255,2,0,0,3,9,3180,0,2014,0,98074,47.6232,-122.023,3180,7782
563950,4,2.75,3050,4750,2,0,0,3,8,3050,0,2014,0,98059,47.4857,-122.153,2730,5480
332220,3,1.5,2580,47480,1,0,0,3,7,1360,1220,1953,0,98024,47.5333,-121.933,1760,48181
1.488E+06,5,6,6880,279968,2,0,3,3,12,4070,2810,2007,0,98045,47.4624,-121.779,4690,256803
680000,3,2.5,2570,3600,2.5,0,0,3,9,2570,0,2007,0,98027,47.5412,-121.994,2570,3600
825750,4,3.5,2950,3737,2,0,0,3,10,2270,680,2012,0,98027,47.5313,-122.074,2580,3581
338000,3,2.5,1690,1760,2,0,0,3,8,1410,280,2014,0,98106,47.5387,-122.367,1740,1760
535365,4,2.75,2790,6969,2,0,0,3,8,2790,0,2012,0,98045,47.4836,-121.769,2620,6307
608000,3,2.25,1720,5234,2,0,0,3,9,1240,480,2011,0,98118,47.5547,-122.278,1720,5825
930000,3,2.25,2890,5000,3,0,0,3,9,2890,0,2014,0,98117,47.6983,-122.389,2020,5000
565000,2,1.75,1130,276170,1,0,0,3,8,1130,0,2006,0,98022,47.2673,-122.027,2092,217800
495000,2,2.25,1460,1623,2,0,0,3,8,1260,200,2005,0,98115,47.6764,-122.301,1460,1137
667000,3,2.5,2510,3819,2,0,0,3,8,2510,0,2007,0,98052,47.6987,-122.096,2520,3990
495000,4,2.5,3390,7870,2,0,0,3,8,3390,0,2014,0,98188,47.4536,-122.274,1960,10069
928990,4,2.5,3570,6054,2,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050
345000,4,2.5,2280,5000,2,0,0,3,7,2280,0,2006,0,98038,47.3593,-122.037,2910,5000
1.065E+06,5,3.5,2920,3000,2,0,0,3,9,2260,660,2014,0,98103,47.6846,-122.349,1580,4000
519995,4,3,2590,6160,2,0,0,3,8,2590,0,2014,0,98059,47.4784,-122.122,2670,5600
924000,5,2.75,3210,8001,2,0,0,3,9,3210,0,2014,0,98074,47.5935,-122.061,3190,6624
295000,3,2,1230,3405,1,0,0,3,7,1230,0,2010,0,98058,47.438,-122.179,1440,4066
472000,3,2.5,3800,104979,2,0,0,3,8,3210,590,2005,0,98045,47.4304,-121.841,2040,109771
405000,3,2.5,1500,2314,2,0,0,3,7,1500,0,2005,0,98029,47.5537,-121.998,1440,2170
410000,4,2.25,2510,4090,2,0,0,3,8,1840,670,2012,0,98019,47.7345,-121.967,2070,4090
419500,3,1.5,1400,1091,3,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413
382000,3,2.25,1450,4667,2,0,0,3,7,1450,0,2009,0,98028,47.7611,-122.233,1490,4667
370000,2,2.5,1390,1821,2,0,0,3,7,1180,210,2007,0,98118,47.5537,-122.282,1350,1821
553000,3,2.75,3160,9072,2,0,0,3,9,3160,0,2005,0,98056,47.5147,-122.177,3160,9072
2.065E+06,4,3.75,4350,7965,2,0,0,3,10,4350,0,2013,0,98004,47.6289,-122.205,2190,8557
455950,4,2.5,2720,5771,2,0,0,3,8,2720,0,2015,0,98056,47.4917,-122.17,1940,4184
331000,3,3.25,1290,1153,3,0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200
417250,3,2.25,1606,1452,3,0,0,3,8,1606,0,2009,0,98125,47.7175,-122.284,1516,1939
490000,5,3.5,4460,2975,3,0,2,3,10,3280,1180,2015,0,98119,47.6313,-122.37,2490,4231
325000,4,3.25,2800,5291,2,0,0,3,7,2800,0,2011,0,98022,47.1937,-121.977,2380,5291
705000,5,3.5,3250,4800,2,0,0,3,9,2410,840,2010,0,98106,47.5618,-122.362,1330,4920
1.17466E+06,6,3.5,4310,7760,2,0,0,3,10,3260,1050,2013,0,98059,47.5297,-122.155,4620,10217
365000,3,2.25,1310,915,2,0,0,3,7,1060,250,2007,0,98144,47.5738,-122.293,1500,1215
403000,2,1.5,1240,1101,2,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209
409000,3,2.5,1950,7263,2,0,0,3,7,1950,0,2007,0,98065,47.5194,-121.869,2190,5900
391000,3,2.5,1800,1120,2,0,0,3,8,1800,0,2011,0,98126,47.5436,-122.369,1800,2380
542525,4,2.5,2650,5600,2,0,0,3,8,2650,0,2014,0,98059,47.4786,-122.122,2650,5600
339950,2,1,820,681,3,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156
499990,4,2.75,2620,7001,2,0,0,3,8,2620,0,2012,0,98045,47.4838,-121.769,2620,6543
1.765E+06,4,3.25,3980,10249,2,0,0,3,10,3980,0,2011,0,98004,47.5873,-122.196,2450,10912
608000,3,3.5,1660,2298,2,0,0,3,8,1260,400,2009,0,98116,47.5809,-122.403,1500,2198
392000,4,2.5,2130,4028,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.363,1830,7817
320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346
274800,3,1.75,1410,1988,2,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1899
325000,3,2.25,1330,1198,2,0,0,3,8,1080,250,2007,0,98106,47.555,-122.362,1260,1062
418500,4,2.5,2190,4866,2,0,0,3,7,2190,0,2009,0,98059,47.4907,-122.152,2190,5670
300000,3,2.5,2540,5050,2,0,0,3,7,2540,0,2006,0,98042,47.3358,-122.055,2280,5050
269950,3,2.5,2244,4079,2,0,0,3,7,2244,0,2012,0,98001,47.2606,-122.254,2077,4078
358000,3,2.5,2026,7611,2,0,0,3,8,2026,0,2010,0,98042,47.3733,-122.162,2270,7611
350000,3,2.5,1730,4086,2,0,0,3,8,1730,0,2013,0,98146,47.5016,-122.341,2030,4086
782000,4,3.5,3910,8095,2,0,0,3,9,3130,780,2007,0,98029,47.5588,-122.036,3770,7021
779000,3,2.5,1580,1487,3,0,1,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297
685000,4,2.5,2510,3479,2,0,0,3,8,2510,0,2007,0,98052,47.6981,-122.099,2540,4171
305000,2,2.25,1000,905,3,0,0,3,8,1000,0,2006,0,98117,47.6842,-122.387,980,1023
350000,4,2.5,1660,2500,2,0,0,3,7,1660,0,2007,0,98118,47.5437,-122.283,1030,5000
775000,4,3.5,3060,4573,2,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634
317750,3,2.5,1980,4500,2,0,0,3,7,1980,0,2012,0,98042,47.3682,-122.117,1980,4500
438000,2,1,980,1179,2,0,0,3,8,980,0,2010,0,98119,47.6381,-122.375,1190,1600
325000,2,2.5,1050,1609,2,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693
830000,4,3.25,3080,4287,2,0,0,3,10,2230,850,2012,0,98027,47.5313,-122.076,2250,2520
353000,3,2.25,1900,3800,2,0,0,3,7,1900,0,2006,0,98059,47.4866,-122.16,1950,3800
460000,4,2.5,2200,6400,2,0,0,3,8,2200,0,2010,0,98059,47.4856,-122.156,2600,5870
370000,3,1.5,1360,1167,3,0,0,3,8,1360,0,2008,0,98103,47.6962,-122.349,1360,1167
330000,3,2.5,2238,7209,2,0,0,3,8,2238,0,2011,0,98023,47.2966,-122.353,2456,7212
569888,4,2.5,2590,6474,2,0,0,3,8,2590,0,2014,0,98056,47.5164,-122.19,1960,8679
353900,3,2.5,2517,3900,2,0,0,3,8,2517,0,2014,0,98092,47.3211,-122.182,2390,7108
695000,4,3.5,3510,9084,2,0,0,3,10,3510,0,2001,0,98065,47.5402,-121.875,3690,9568
288790,3,1.75,1290,1237,2,0,0,3,7,1060,230,2008,0,98027,47.54,-122.026,1370,942
334950,5,3,2230,8642,1,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2100,11056
869950,4,2.75,3140,7928,2,0,0,3,9,3140,0,2013,0,98074,47.5923,-122.058,3500,7055
557500,3,3.5,3350,5025,2,0,2,3,8,2670,680,2014,0,98144,47.5699,-122.296,2030,5117
389990,4,2.5,2245,4330,2,0,0,3,8,2245,0,2014,0,98038,47.3557,-122.063,2530,4478
455000,3,1.75,1420,1189,3,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196
598500,3,3,1560,2091,3,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2091
750000,4,2.75,2810,5497,2,0,0,3,9,2810,0,2011,0,98052,47.7081,-122.116,2990,5842
729999,2,2.25,1630,1686,2,0,0,3,10,1330,300,2014,0,98122,47.6113,-122.314,1570,2580
299950,3,2.5,1740,4497,2,0,0,3,7,1740,0,2012,0,98042,47.3697,-122.117,1950,4486
374950,3,2.25,1390,1484,3,0,0,3,8,1390,0,2007,0,98103,47.6912,-122.343,1250,1087
386950,3,2.5,1070,1089,2,0,0,3,7,900,170,2009,0,98116,47.5902,-122.387,1450,1437
535000,5,3.25,2850,4551,2,0,0,3,8,2370,480,2006,0,98059,47.4916,-122.144,2850,4849
890000,5,3.25,4100,7578,2,0,2,3,10,4100,0,2011,0,98075,47.5955,-121.974,3710,8156
1.05E+06,4,2.5,3260,5974,2,0,1,3,9,2820,440,2007,0,98115,47.6772,-122.267,2260,6780
1.10746E+06,4,3.5,3660,4760,2,0,0,3,9,2840,820,2014,0,98199,47.6482,-122.409,3210,4640
436952,4,2.5,2708,4772,2,0,0,3,9,2708,0,2014,0,98092,47.3413,-122.178,2502,4900
365000,3,2.5,1800,2700,2,0,0,3,8,1800,0,2011,0,98126,47.5458,-122.369,1580,2036
288000,3,2.5,1150,887,3,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,915
700000,3,2.5,2230,4006,2,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4180
800000,4,3.25,3540,159430,2,0,0,3,9,3540,0,2007,0,98014,47.6285,-121.899,1940,392040
899000,4,3.5,2490,5500,2,0,0,3,9,1780,710,2015,0,98136,47.5499,-122.393,1710,5500
465750,3,2.5,2670,4534,2,0,0,3,9,2670,0,2007,0,98056,47.51,-122.184,3040,5079
485000,2,2.5,1430,923,3,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505
494995,5,2.75,2670,3800,2,0,0,3,8,2670,0,2014,0,98059,47.4783,-122.123,2670,3800
255000,3,2.5,2555,5720,2,0,0,3,8,2555,0,2006,0,98031,47.386,-122.184,2844,5769
530000,3,2.5,1970,6295,2,0,0,3,7,1970,0,2011,0,98065,47.5158,-121.874,2710,6009
435000,3,2,1980,2674,3,0,0,3,8,1980,0,2007,0,98136,47.5524,-122.382,1440,2674
639000,3,2.5,2010,3300,2,0,0,3,9,1610,400,2014,0,98118,47.5573,-122.287,1660,4950
440000,3,1.5,1270,1413,3,0,0,3,8,1270,0,2007,0,98115,47.6989,-122.317,1270,1413
914500,4,2.5,3950,10856,3,0,0,3,10,3950,0,2013,0,98075,47.5818,-121.996,3200,10856
580000,3,2,1870,5300,1,0,0,3,8,1870,0,2009,0,98053,47.7106,-122.02,1870,5050
250000,1,1.5,1180,1688,2,0,0,3,8,1070,110,2007,0,98126,47.549,-122.372,1380,2059
410000,3,2.5,1420,1269,3,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.342,1420,1300
531155,4,2.75,2810,5046,2,0,0,3,9,2810,0,2014,0,98038,47.3559,-122.022,3060,4934
358000,3,2.5,1400,1529,2,0,0,3,7,1400,0,2005,0,98029,47.5535,-121.997,1440,1536
425000,3,2.5,1950,5689,2,0,0,3,7,1950,0,2009,0,98065,47.5158,-121.873,2190,5653
326000,3,2.25,1930,3462,2,0,0,3,7,1930,0,2004,0,98019,47.7453,-121.985,1930,2952
650000,4,2.5,2210,4861,2,0,0,3,9,2210,0,2013,0,98117,47.6959,-122.364,1590,5080
749950,4,3.5,2630,3757,2,0,0,3,10,2200,430,2008,0,98027,47.5322,-122.075,2620,2699
239950,3,1.75,1600,4888,1,0,0,3,6,1600,0,2014,0,98042,47.383,-122.097,2520,5700
315000,3,2.5,1480,1590,2,0,0,3,8,1150,330,2010,0,98106,47.5302,-122.362,1480,5761
375000,2,2.5,750,1430,2,0,0,3,8,750,0,2006,0,98122,47.6093,-122.31,1320,2790
375000,3,1.5,1290,1213,3,0,0,3,8,1290,0,2007,0,98103,47.6965,-122.34,1360,1227
349000,3,3.25,1340,1151,3,0,0,3,7,1340,0,2008,0,98103,47.6904,-122.346,1290,1200
450000,2,1.5,1020,1049,3,0,0,3,8,1020,0,2008,0,98103,47.68,-122.348,1350,1395
669950,3,3,2330,1944,2.5,0,0,3,8,1950,380,2014,0,98027,47.5446,-122.016,2290,1407
504600,5,3,2360,5000,1,0,0,3,7,1390,970,2008,0,98103,47.6931,-122.33,2180,5009
400000,3,2.5,1495,936,3,0,0,3,8,1405,90,2006,0,98144,47.593,-122.295,1495,1186
1.02E+06,4,3.5,3770,8501,2,0,0,3,10,3770,0,2008,0,98033,47.6744,-122.196,1520,9660
518000,5,2.5,2890,13104,2,0,0,3,8,2890,0,2006,0,98019,47.7277,-121.958,3020,9300
535000,3,2.75,1320,1125,3,0,0,3,8,1320,0,2008,0,98103,47.6598,-122.348,1320,1266
337500,4,2.5,2330,4907,2,0,0,3,7,2330,0,2013,0,98042,47.359,-122.081,2300,3836
380000,4,2.5,3120,5001,2,0,0,3,9,3120,0,2005,0,98023,47.2779,-122.349,3120,5244
875000,5,3,2960,15152,2,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453
385000,3,2.25,1630,1598,3,0,0,3,8,1630,0,2008,0,98103,47.6904,-122.347,1320,1605
1.9875E+06,5,3.5,5230,8960,2,0,0,3,11,4450,780,2014,0,98004,47.5964,-122.201,2310,9603
649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,0,98056,47.5279,-122.199,2680,9430
1.05E+06,4,3.75,3280,11000,2,0,0,3,10,2320,960,2008,0,98033,47.6855,-122.201,2400,8351
249000,3,1,1030,24750,1,0,2,3,5,1030,0,1943,0,98023,47.3343,-122.362,2810,28800
525000,4,2.5,3130,5795,2,0,0,3,9,3130,0,2008,0,98059,47.4997,-122.151,2950,5259
402000,3,3.5,1240,1666,2,0,0,3,7,1000,240,2008,0,98136,47.5496,-122.388,1110,1027
1.75E+06,4,2.75,3560,8975,2,0,0,3,10,3560,0,2014,0,98004,47.6322,-122.209,3440,12825
359800,5,2.5,2170,2752,2,0,0,3,8,2170,0,2014,0,98106,47.5167,-122.347,1800,2752
330000,3,2.5,1520,3003,2,0,0,3,7,1520,0,2009,0,98059,47.4876,-122.153,1820,3030
433000,3,2.5,1270,1062,2,0,0,3,8,1060,210,2008,0,98105,47.6568,-122.321,1260,1112
1.0108E+06,4,3.25,3610,4000,2,0,0,3,9,2640,970,2007,0,98199,47.658,-122.396,1980,4000
599832,3,2.75,3230,5200,2,0,0,3,9,2680,550,2014,0,98065,47.519,-121.878,3100,4900
312891,5,3,2300,8214,2,0,0,3,8,2300,0,2013,0,98001,47.3052,-122.276,2594,4950
449000,2,2.5,1460,1296,2,0,0,3,8,1160,300,2008,0,98144,47.5923,-122.296,1460,1296
495000,3,2.5,1750,1548,3,0,0,3,9,1750,0,2013,0,98118,47.5532,-122.282,1750,3960
819995,5,2.75,3030,10335,2,0,0,3,9,3030,0,2013,0,98056,47.5305,-122.184,2720,11213
407500,3,3.5,1522,1465,2,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,1341
850000,4,3.75,3890,22000,2,0,0,3,10,3890,0,2007,0,98027,47.5052,-121.906,1610,23142
1.72E+06,5,4,4590,35046,2,0,0,3,10,4590,0,2008,0,98033,47.6647,-122.16,3350,35857
1.459E+06,4,4,4620,130208,2,0,0,3,10,4620,0,2014,0,98024,47.5885,-121.939,4620,131007
579000,4,2.75,3220,9825,2,0,0,3,8,3220,0,2012,0,98059,47.4863,-122.143,2820,8566
890776,5,2.75,3170,8093,2,0,0,3,9,3170,0,2014,0,98075,47.5933,-122.06,3210,7062
352500,2,2.5,980,1010,3,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023
529000,3,1.75,2340,7724,1,0,0,3,10,2340,0,2010,0,98058,47.4593,-122.134,3040,5787
484000,3,2.25,1620,1425,3,0,0,3,8,1540,80,2009,0,98027,47.5405,-122.026,1620,1237
400000,3,2.5,1910,4408,3,0,0,3,8,1910,0,2007,0,98133,47.7634,-122.35,1910,8154
649950,3,2.5,2420,6847,2,0,0,3,9,2420,0,2009,0,98133,47.7329,-122.356,1180,8100
915000,3,4.5,3850,62726,2,0,0,3,10,3120,730,2013,0,98053,47.6735,-122.058,2630,46609
534950,5,2.5,3220,10572,2,0,0,3,8,3220,0,2006,0,98019,47.7268,-121.957,2890,9090
776000,4,2.5,3040,6425,2,0,0,3,8,3040,0,2008,0,98052,47.6788,-122.117,3040,7800
370000,3,1.75,1496,1423,2,0,0,3,8,1248,248,2006,0,98133,47.715,-122.355,1460,1423
610000,3,1.75,1630,1500,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335
850000,5,3.5,4200,5400,2,0,0,3,9,3140,1060,2012,0,98052,47.7077,-122.12,3300,5564
443000,3,2.5,2430,7049,2,0,0,3,8,2430,0,2007,0,98106,47.5399,-122.352,1770,7049
1.15E+06,5,4.25,4010,8252,2,0,0,3,10,4010,0,2015,0,98075,47.5974,-122.013,3370,8252
453000,3,2.5,1510,1618,2.5,0,0,3,8,1330,180,2011,0,98199,47.6515,-122.384,1350,1397
735000,4,3.5,2340,2810,2,0,2,3,8,1730,610,2011,0,98027,47.5403,-122.028,2600,2843
810000,2,2.75,2700,8572,1,0,0,3,9,2700,0,2007,0,98053,47.7236,-122.033,2680,8569
1.555E+06,3,3.5,4360,6240,2,0,3,3,10,2960,1400,2008,0,98103,47.6791,-122.354,1920,3910
2.23889E+06,5,6.5,7270,130017,2,0,0,3,12,6420,850,2010,0,98027,47.5371,-121.982,1800,44890
377500,3,2.5,1350,886,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
482000,3,3.25,1380,1120,3,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405
600000,2,2.5,1830,1988,2,0,0,3,9,1530,300,2011,0,98116,47.5779,-122.409,1800,2467
420000,3,2.5,1470,1571,2,0,0,3,8,1180,290,2007,0,98116,47.5722,-122.387,1580,4329
480000,4,2.5,2940,9172,2,0,0,3,9,2940,0,2006,0,98001,47.3444,-122.269,2660,7955
406000,2,2,1110,1095,3,0,0,3,7,980,130,2008,0,98136,47.5494,-122.388,1110,1083
505000,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,0,98059,47.4959,-122.15,2790,5309
1.865E+06,4,3.75,3790,8797,2,0,0,3,11,3290,500,2006,0,98039,47.6351,-122.236,2660,12150
942990,4,2.5,3570,6218,2,0,0,3,9,3570,0,2014,0,98052,47.7046,-122.123,3230,5972
440000,3,2.25,1230,1097,3,0,0,3,8,1230,0,2009,0,98107,47.6697,-122.372,1420,1437
390000,3,3.25,1370,913,2,0,0,3,8,1100,270,2006,0,98116,47.5636,-122.388,1370,915
475000,3,3.25,1380,1121,3,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405
420000,1,2,1070,675,2,0,0,3,8,880,190,2007,0,98118,47.5574,-122.284,1220,788
1.40876E+06,4,4,4920,50621,2,0,0,3,10,4280,640,2012,0,98053,47.6575,-122.006,4920,74052
1.378E+06,5,3.5,5150,12230,2,0,2,3,10,3700,1450,2007,0,98008,47.6249,-122.09,2940,13462
462500,6,3,2390,4000,2,0,0,3,7,2390,0,2014,0,98118,47.5173,-122.286,1680,5000
579950,4,2.75,2460,8643,2,0,0,3,9,2460,0,2011,0,98059,47.4828,-122.133,3110,8626
861111,4,2.5,3650,7090,2,0,0,3,10,3650,0,2008,0,98074,47.606,-122.052,3860,7272
1.45E+06,4,3.5,4300,108865,2,0,0,3,11,4300,0,2014,0,98074,47.6258,-122.005,4650,107498
290000,3,2.25,1610,3764,2,0,0,3,7,1610,0,2012,0,98042,47.3589,-122.083,1610,3825
535000,4,2.5,2610,4595,2,0,0,3,8,2610,0,2008,0,98028,47.7728,-122.235,2440,4588
585000,3,2.5,1750,1381,3,0,0,3,8,1750,0,2008,0,98122,47.6021,-122.294,1940,4800
670000,3,2.5,3310,5300,2,0,2,3,8,2440,870,2008,0,98136,47.5178,-122.389,2140,7500
3.00E+06,4,3.75,5090,14823,1,0,0,3,11,4180,910,2013,0,98004,47.62,-122.207,3030,12752
346000,3,2,1060,1184,2,0,0,3,7,730,330,2006,0,98136,47.5443,-122.385,1270,1601
1.325E+06,4,4,4420,16526,2,0,0,3,11,4420,0,2013,0,98075,47.5914,-122.027,3510,50447
999999,3,2.5,2100,4097,2,0,0,3,9,2100,0,2008,0,98004,47.5983,-122.2,1780,4764
599000,3,1.75,1650,1180,3,0,0,3,8,1650,0,2014,0,98105,47.6636,-122.319,1720,1960
332000,4,2.5,2380,5737,2,0,0,3,7,2380,0,2010,0,98023,47.2815,-122.356,2380,5396
336750,2,2.25,1170,1011,2,0,0,3,7,1170,0,2009,0,98027,47.5321,-122.073,1240,750
370000,4,2.5,2531,6843,2,0,0,3,8,2531,0,2013,0,98030,47.385,-122.189,2604,6238
324000,3,2.25,998,904,2,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110
338500,3,2.25,1333,1470,3,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680
1.88158E+06,5,3.5,4410,13000,2,0,3,3,10,2920,1490,2014,0,98006,47.5382,-122.111,5790,12969
402723,3,2.75,1160,1073,2,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,5400
715000,4,3.25,2630,7770,2,0,0,3,9,2630,0,2014,0,98126,47.5459,-122.377,1370,7770
459000,3,1.5,1160,1031,3,0,0,3,8,1160,0,2008,0,98103,47.6538,-122.357,1268,1688
589999,3,2.5,2140,3628,2,0,0,3,8,1960,180,2006,0,98027,47.537,-122.074,2280,2812
405000,4,2.5,1980,5020,2,0,0,3,7,1980,0,2007,0,98056,47.5147,-122.19,1980,5064
509900,3,2.5,3030,9053,2,0,0,3,8,3030,0,2009,0,98059,47.4945,-122.149,3010,6026
327000,2,2,1490,1627,2,0,0,3,8,1190,300,2009,0,98126,47.5455,-122.375,1400,1498
1.057E+06,2,1.5,2370,184231,2,0,0,3,11,2370,0,2005,0,98045,47.4543,-121.778,3860,151081
327500,3,2.5,1820,1866,2,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1660,6900
249000,3,2,1260,1125,2,0,0,3,7,810,450,2011,0,98106,47.5262,-122.361,1260,1172
1.375E+06,5,4.5,4350,13405,2,0,0,3,11,4350,0,2014,0,98074,47.6018,-122.06,3990,7208
516500,1,1.25,1100,638,3,0,0,3,9,1100,0,2014,0,98112,47.6228,-122.307,1110,1933
465000,3,2.5,2050,15035,2,0,0,3,9,2050,0,2006,0,98042,47.3619,-122.122,1300,15836
388000,3,2.5,2198,6222,2,0,2,3,8,2198,0,2010,0,98198,47.3906,-122.304,2198,7621
549000,3,2.25,1230,1380,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664
553000,2,2,1400,1512,2,0,0,3,8,940,460,2006,0,98107,47.6719,-122.392,1400,3500
530000,3,2.5,1410,1250,2,0,0,3,8,1140,270,2010,0,98119,47.6515,-122.375,1720,2825
747450,3,2.5,2110,1339,2,0,0,3,8,1410,700,2014,0,98122,47.6088,-122.311,1630,2670
305000,2,2.5,1590,2656,2,0,0,3,7,1220,370,2009,0,98106,47.5489,-122.364,1590,2306
540000,5,2.5,3370,4850,2,0,0,3,9,3370,0,2007,0,98056,47.5078,-122.169,2900,5570
750000,5,4,4500,8130,2,0,0,3,10,4500,0,2007,0,98059,47.4832,-122.145,2840,8402
422000,4,2.5,2930,5973,2,0,0,3,10,2930,0,2008,0,98030,47.3846,-122.186,3038,7095
337000,4,2.5,2470,5100,2,0,0,3,8,2470,0,2005,0,98038,47.3622,-122.041,2240,5123
579950,5,2.75,3080,5752,2,0,0,3,9,3080,0,2014,0,98059,47.4922,-122.153,3000,4650
341780,4,2.75,2260,4440,2,0,0,3,7,2260,0,2014,0,98001,47.3507,-122.291,2260,4563
710200,4,3,1670,2642,2,0,0,3,8,1350,320,2008,0,98109,47.6397,-122.345,1670,2594
690000,3,3.25,1540,1428,3,0,0,3,9,1540,0,2013,0,98103,47.6648,-122.353,1660,3300
1.7E+06,4,3.5,3830,8963,2,0,0,3,10,3120,710,2014,0,98004,47.599,-122.197,2190,10777
329000,2,2.5,980,1020,3,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023
330000,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
608500,4,3.5,2850,5577,2,0,0,3,8,1950,900,2014,0,98056,47.5252,-122.192,2850,5708
